"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090006813","이의고등학교","04","공립","일반고등학교","N","단설","주간","20150504","20150301","4111710400","경기도 수원시 영통구 하동",".","443280","16512","경기도 수원시 영통구 법조로 145",", 이의고등학교 (하동)","37.2921734","127.0711934","031-280-6500","031-216-8146","https://iui-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 김포시","S090006814","김포제일고등학교","04","공립","일반고등학교","N","단설","주간","19360417","19360417","4157010300","",".","","10073","경기도 김포시 김포한강11로 242",", 김포제일고등학교 (운양동)","37.6530714","126.6774675","031-950-6511","031-950-6519","https://gimpojeil-h.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090006903","지산고등학교","04","공립","일반고등학교","N","단설","주간","20160301","20160301","4148012200","경기도 파주시 와동동",".","413190","10870","경기도 파주시 가람로21번길 27-37","(와동동)","37.7","126.7","031-930-4600","031-930-4699","http://pajujisan-h.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090006905","별가람고등학교","04","공립","일반고등학교","N","단설","주간","20160301","20160301","4136011100","",".","","12103","경기도 남양주시 순화궁로 393","(별내동, 별가람고등학교)","37.6613534","127.1219997","031-523-7411","031-523-7408","https://byeolgaram-h.goegn.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 구리시","S090006906","갈매고등학교","04","공립","일반고등학교","N","단설","주간","20170501","20170301","4131010100","",".","","11902","경기도 구리시 갈매순환로 75","(갈매동)","37.627183","127.117565","031-524-6000","031-524-6098","http://galmae-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090006908","한빛고등학교","04","공립","일반고등학교","N","단설","주간","20140301","20140301","4148010800","",".","","10908","경기도 파주시 한빛로 36","(야당동)","37.7134805","126.7548886","031-946-7012","031-946-7015","http://hanbit-h.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 하남시","S090006919","미사강변고등학교","04","공립","일반고등학교","N","단설","주간","20160607","20160104","4145011200","",".","","12901","경기도 하남시 미사강변한강로 75","(선동, 미사강변고등학교)","37.577726","127.185345","031-8026-1400","031-8026-1499","https://msgb-h.goegh.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 광주시","S090006920","태전고등학교","04","공립","일반고등학교","N","단설","주간","20181008","20180301","4161011000","경기도 광주시 태전동",".","","12787","경기도 광주시 태전동로 38","(태전동)","37.38578","127.2326","031-5182-0700","031-5182-0799","https://taejeon-h.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090006921","용인삼계고등학교","04","공립","일반고등학교","N","단설","주간","20150515","20150301","4146125021","경기도 용인시 처인구 포곡읍 삼계리","143-11 .","449814","17029","경기도 용인시 처인구 포곡읍 백옥대로1898번길 34-42","(포곡읍)","37.2946595","127.2406099","031-329-1000","031-329-1081","http://yisamgye-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090006924","고림고등학교","04","공립","일반고등학교","N","단설","주간","20160301","20160301","4146110600","경기도 용인시 처인구 고림동",".","449923","17149","경기도 용인시 처인구 고림로165번길","(고림동)","37.247225","127.219902","031-525-0500","031-525-0598","http://gorim-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 시흥시","S090006925","배곧고등학교","04","공립","일반고등학교","N","단설","주간","20160301","20160301","4139013200","경기도 시흥시 정왕동",".","","15010","경기도 시흥시 배곧4로 94-10","(정왕동)","37.37402","126.732523","070-7014-4300","031-499-5606","http://baegot.hs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 하남시","S090007014","위례고등학교","04","공립","일반고등학교","N","단설","주간","20160301","20160301","4145011600","경기도 하남시 학암동",".","465240","13014","경기도 하남시 위례순환로 323",", 위례고등학교 (학암동)","37.4772185","127.1511644","02-6966-1700","02-6966-1799","https://wirye-h.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007015","하길고등학교","04","공립","일반고등학교","N","단설","주간","20160506","20160301","4159025926","",".","","18611","경기도 화성시 향남읍 상신하길로274번길 22","(향남읍)","37.112436","126.910177","031-8055-3900","031-8055-3977","https://hagil-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090007016","위례한빛고등학교","04","공립","일반고등학교","N","단설","주간","20160301","20160301","4113110800","",".","","13644","경기도 성남시 수정구 위례동로 86","(창곡동, 위례한빛고등학교)","37.46732","127.1502","031-8038-1954","031-8038-1997","https://wiryehanbit-h.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007130","이산고등학교","04","공립","일반고등학교","N","단설","주간","20180521","20180301","4159012900","",".","","18480","경기도 화성시 동탄기흥로353번길 61","(오산동)","37.190474","127.08728","031-887-0009","031-887-0098","https://esan-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007131","창의고등학교","04","공립","일반고등학교","N","단설","주간","20170302","20170302","4159013400","경기도 화성시 동탄면 목리",".","445812","18489","경기도 화성시 동탄신리천로1길 66","(목동)","37.180551","127.120928","031-323-9252","031-323-9259","https://creativity-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007243","정현고등학교","04","공립","일반고등학교","N","단설","주간","20190524","20190301","4159013500","",".","","18496","경기도 화성시 동탄산척로 93-10","(산척동)","37.1735223405","127.1114037892","031-630-5610","031-630-5606","https://jeonghyeon-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007278","와우고등학교","04","공립","일반고등학교","N","단설","주간","20230301","20230301","4159025325","",".","","18298","경기도 화성시 봉담읍 동화서북안길 5","(봉담읍)","37.2195607","126.967175","031-210-9515","031-226-6677","https://wawoo-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 김포시","S090007314","고촌고등학교","04","공립","일반고등학교","N","단설","주간","20200301","20200301","4157025323","",".","","10128","경기도 김포시 고촌읍 태리로47번길 20","(고촌읍)","37.6","126.7","031-8048-5100","031-8048-5101","https://gochon-h.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007315","새솔고등학교","04","공립","일반고등학교","N","단설","주간","20200501","20200301","4159014000","",".","","18241","경기도 화성시 큰나래3길 25",", 새솔고등학교 (새솔동)","37.2738462","126.8294154","031-659-8800","031-366-9130","https://saesol-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007316","서연고등학교","04","공립","일반고등학교","N","단설","주간","20200301","20200301","4159013600","",".","","18506","경기도 화성시 동탄대로4가길 6",", 서연고등학교 (장지동)","37.160788","127.111573","031-3690-159","031-3690-199","https://seoyeon-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090007317","남양주다산고등학교","04","공립","일반고등학교","N","단설","주간","20200301","20200301","4136011200","",".","","12285","경기도 남양주시 다산중앙로146번길 50","(다산동, 남양주다산고등학교)","37.6","127.1","031-522-7400","031-523-3674","http://nyjdasan-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 시흥시","S090007318","목감고등학교","04","공립","일반고등학교","N","단설","주간","20200301","20200301","4139012400","경기도 시흥시 조남동",".","","14988","경기도 시흥시 목감둘레로 150",", 목감고등학교 (조남동)","37.372212","126.857465","031-460-8900","031-460-8989","http://www.mokgam.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 하남시","S090007408","감일고등학교","04","공립","일반고등학교","N","단설","주간","20210301","20210301","4145011500","",".","","12997","경기도 하남시 감일순환로 165",", 감일고등학교 (감이동)","37.50949","127.15937","02-480-7390","02-480-7309","https://www.goegh.kr/gamil-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 양주시","S090007409","옥빛고등학교","04","공립","일반고등학교","N","단설","주간","20210301","20210301","4163011400","",".","","11478","경기도 양주시 옥정로4길 12","(옥정동)","37.8145117424","127.0916728963","031-894-1800","031-894-1895","https://okbit-h.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090007439","처인고등학교","04","공립","일반고등학교","N","단설","주간","20210301","20210301","4146125900","경기도 용인시 처인구 남사읍",".","","17117","경기도 용인시 처인구 남사읍 한숲로 32",", 처인고등학교 (남사읍)","37.151688","127.171128","031-724-2100","031-724-2199","https://cheoin-h.goeyi.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090007444","신원고등학교","04","공립","일반고등학교","N","단설","주간","20210301","20210301","4128110300","",".","","10567","경기도 고양시 덕양구 통일로 391",", 신원고등학교 (신원동)","37.668334","126.886973","02-3146-8600","02-381-9861","https://sinwon-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090007445","향동고등학교","04","공립","일반고등학교","N","단설","주간","20210301","20210301","4128113200","",".","","10546","경기도 고양시 덕양구 향기3로 6","(향동동)","37.59691","126.89349","02-2280-5400","02-2280-5499","hyangdong-h.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090007568","이솔고등학교","04","공립","일반고등학교","N","단설","주간","20220301","20220106","4159013500","",".","","18505","경기도 화성시 동탄순환대로7길 10","(산척동)","37.166704","127.111117","031-899-5911","031-899-5912","https://isol-h.goehs.kr/isol-h/main.do","남녀공학","N","","N"
